,diagnostics_Versions_PyRadiomics,diagnostics_Versions_Numpy,diagnostics_Versions_SimpleITK,diagnostics_Versions_PyWavelet,diagnostics_Versions_Python,diagnostics_Configuration_Settings,diagnostics_Configuration_EnabledImageTypes,diagnostics_Image-original_Hash,diagnostics_Image-original_Dimensionality,diagnostics_Image-original_Spacing,diagnostics_Image-original_Size,diagnostics_Image-original_Mean,diagnostics_Image-original_Minimum,diagnostics_Image-original_Maximum,diagnostics_Mask-original_Hash,diagnostics_Mask-original_Spacing,diagnostics_Mask-original_Size,diagnostics_Mask-original_BoundingBox,diagnostics_Mask-original_VoxelNum,diagnostics_Mask-original_VolumeNum,diagnostics_Mask-original_CenterOfMassIndex,diagnostics_Mask-original_CenterOfMass,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_JointAverage,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_Imc1,original_glcm_Imc2,original_glcm_Idm,original_glcm_Idmn,original_glcm_Id,original_glcm_Idn,original_glcm_InverseVariance,original_glcm_MaximumProbability,original_glcm_SumEntropy,original_glcm_SumSquares,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis
30,0+unknown,1.26.2,2.1.1.2,1.2.0,3.10.13,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 25, 'weightingNorm': None}",{'Original': {}},ea99c9c6b09df8d7d2f0102435f12073fda5af91,3D,"(0.664062, 0.664062, 2.5000000984848483)","(512, 512, 133)",-795.2831157598281,-2048.0,3071.0,c635c3847fa7a435f6874302edd87c0e211b83e9,"(0.664062, 0.664062, 2.5000000984848483)","(512, 512, 133)","(309, 402, 79, 10, 12, 3)",185,1,"(312.9945945945946, 407.2108108108108, 80.11351351351351)","(44.547813475675696, 100.41322544864869, -139.76122132624897)",-744.0,-247.40000000000003,59973342.0,4.6126055579351,254.0,2.609654830281042,-83.0,151.65142439737033,-538.7567567567568,-588.0,-832.0,749.0,109.24077794010229,569.3682701266615,0.7179072774073773,66117364.57976445,0.047246165084002915,33921.384075967864,216.73830782379656,14.954526516532885,39531.45866068119,476.08762061565227,113.4060469165896,142.79005219977418,-0.05939041082924646,9.662356684446491,3.973915786626149,30.891040770901043,0.0071673798596079705,7.272511522433187,-0.4434685999297698,0.9916459984579732,0.11548051825758615,0.8866957197050651,0.19323292561920982,0.7850029801101204,0.12089962865184044,0.01700845316065404,4.982081033972245,64.04902477909094,8.450928775068247,0.04705013789970358,54.775181448582615,222.71571523768307,1.0977128131065208,240.74678071288596,0.02556290712915141,0.023942887192338332,4.725887441007743,170.1554012599953,0.9455785684764416,0.970893970893971,0.033466844439427997,0.978089607400132,218.4923919127843,0.02357350314837791,5.682539682539683,0.04509952128999748,58.29226505416982,234.38095238095238,2.880952380952381,564.484126984127,0.05716973075361034,0.0263387242369839,65.47619047619048,0.5196523053665911,0.7466798941798941,177.63122795414463,0.021197894880939483,5.484651948267241,0.6810810810810811,0.725182665658856,5.699138336900639,69.84324324324324,0.37753104455807157,0.8219138056975894,8.740540540540541,54.352549306062826,221.67027027027027,3.908108108108108,722.4918918918919,0.06771690838466558,0.023724628355178187,0.5752642642642642,134.5542027027027,0.015783425560058344
31,0+unknown,1.26.2,2.1.1.2,1.2.0,3.10.13,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 25, 'weightingNorm': None}",{'Original': {}},ea99c9c6b09df8d7d2f0102435f12073fda5af91,3D,"(0.664062, 0.664062, 2.5000000984848483)","(512, 512, 133)",-795.2831157598281,-2048.0,3071.0,fbc5eff78944eb385f07463586ff9edefedfc71e,"(0.664062, 0.664062, 2.5000000984848483)","(512, 512, 133)","(403, 374, 87, 9, 7, 2)",63,1,"(406.9047619047619, 376.87301587301585, 87.52380952380952)","(106.909987, 80.26704866666665, -121.2354805707071)",-680.6,-75.6,10337247.0,4.6734868205250235,319.0,2.060227121788108,-18.0,181.13832199546488,-344.07936507936506,-309.0,-790.0,772.0,134.92461474385672,405.07195128061596,-0.3764381348851695,11396255.500486804,0.0456034265558075,45692.67624086671,435.3681502040206,20.282641534730537,59022.78685710561,-981.8107761306965,147.16304413608844,53.2716466293466,0.4848167961408313,5.690098008572966,3.066270415682956,14.172604011583074,0.035743033889352877,5.146686864859943,-0.7234310898576725,0.9980235995815041,0.17164774130530544,0.9549452647692352,0.2651061226911497,0.8604435137315498,0.14535138761083535,0.052779293722774796,3.956690593966018,50.108672691358755,2.740926356769467,0.04487411739074794,73.39963887911469,419.44124840214795,1.0966965251582843,478.34406638922314,0.02741093799666544,0.02704167540245484,4.762192588704021,57.44586944126332,0.9391596148872949,0.9694749694749696,0.030420192556352553,0.9758258687104289,404.71554390537915,0.026949359753902193,1.619047619047619,0.03854875283446712,74.05045351473922,354.2142857142857,3.119047619047619,1634.2857142857142,0.04470420145933353,0.03733252113398614,22.714285714285715,0.5408163265306123,0.7630224867724867,236.3068849206349,0.03594156820424706,4.993391529870094,0.6666666666666666,0.8690476190476191,5.052444010698469,22.555555555555557,0.35802469135802467,0.798689846308894,2.873015873015873,73.35600907029477,425.36507936507934,4.015873015873016,2353.3968253968255,0.036241726508687455,0.02631652412159103,0.5729453262786596,189.31382716049382,0.02429421319774817
32,0+unknown,1.26.2,2.1.1.2,1.2.0,3.10.13,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 25, 'weightingNorm': None}",{'Original': {}},410391ed0ccfe11ba54359bdcc25de5863fe3a62,3D,"(0.625, 0.625, 2.5)","(512, 512, 133)",-727.6688179360297,-2048.0,3071.0,0d0bac97d433b2f44a90130ec9a9a1927efc74c1,"(0.625, 0.625, 2.5)","(512, 512, 133)","(187, 337, 54, 9, 9, 2)",93,1,"(190.74193548387098, 340.2258064516129, 54.45161290322581)","(-38.18628432258063, 46.94113203225808, -195.3709677419355)",-649.8,-309.2,23490215.0,4.137812847098841,186.0,2.1927657489961154,-263.0,101.40293675569434,-487.4731182795699,-487.0,-746.0,483.0,73.59054231563145,502.57631956673737,-0.03779274926201352,22939663.0859375,0.06231934327667939,14952.915944039769,149.41411372371516,12.122384136907423,6680.21974908735,-54.63296241162216,50.00515540011483,40.80461817491892,0.10063076874900348,5.012604474540742,3.29464861926487,14.272059121210512,0.01769720773409244,5.986473346019915,-0.5105984700084165,0.9887543126911489,0.18654128828368102,0.9199424142345686,0.27784749742739795,0.8179335451920854,0.20389640583459318,0.03454300231892242,4.178224198018868,22.702443393758436,5.57101981903667,0.06194595784738058,23.98493448698393,145.13466271227645,1.110207143473289,164.5869083148192,0.04436448210278755,0.04055034299625061,4.254299731412284,84.45275176993444,0.9370412417634657,0.9669148056244831,0.03644699149920964,0.974463738411039,140.7687244471326,0.039607667851199,3.3157894736842106,0.05817174515235457,24.349646044936904,130.40350877192984,3.912280701754386,718.0701754385965,0.11979772837375914,0.04140896749908129,26.54385964912281,0.4656817482302247,0.7016250944822374,88.82491446871146,0.024027088391672318,4.968254706881497,0.6129032258064516,1.250230840258541,5.184177429727966,31.86021505376344,0.3425829575673488,0.679384899988438,5.795698924731183,23.943346051566657,146.1290322580645,4.139784946236559,710.8602150537635,0.13546543787259596,0.04038062856009268,0.5088859020310633,66.86006571087216,0.018376594732872394
33,0+unknown,1.26.2,2.1.1.2,1.2.0,3.10.13,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 25, 'weightingNorm': None}",{'Original': {}},410391ed0ccfe11ba54359bdcc25de5863fe3a62,3D,"(0.625, 0.625, 2.5)","(512, 512, 133)",-727.6688179360297,-2048.0,3071.0,6a00485b79a3324c68084a5d2a43cab0fb76b5b1,"(0.625, 0.625, 2.5)","(512, 512, 133)","(388, 329, 68, 8, 9, 1)",52,1,"(391.61538461538464, 333.21153846153845, 68.0)","(87.35962138461542, 42.55721453846155, -161.5)",-604.8,-287.3,11024333.0,3.9599879207561273,213.75,1.71427218608865,-258.0,105.78846153846156,-444.3269230769231,-445.5,-655.0,397.0,83.36500000000001,460.44153140887914,-0.09404802114223837,10765950.1953125,0.06952662721893492,14579.989275147931,127.91845751148078,10.822553173570617,8028.483547256442,-107.76803762983118,64.08114062081344,20.953388181585854,0.5104567278563779,3.7462406779267248,3.063907867212804,6.568421826259251,0.018381849673111985,5.923487138402378,-0.4673336975864593,0.9862916238325059,0.2145207800735937,0.9379729153813205,0.3119779789163094,0.8320222864805821,0.22651983872292414,0.041306561655398866,4.356023670661667,21.258632200599827,3.3755190771960955,0.06923811549850448,22.536407939508507,109.47177462289264,1.2037444543034606,159.15990683229813,0.07159256382166353,0.07065404313682203,4.085631894244065,42.81314108251996,0.8761511991301671,0.9375,0.061924400434916455,0.949063886424135,97.04974157054127,0.07041941296561166,3.046511627906977,0.07084910762574365,20.559221200649,95.0,1.813953488372093,290.3953488372093,0.08314180300895076,0.07930525940277441,32.25581395348837,0.7501352082206598,0.8877583979328166,71.6687661498708,0.07867338191257481,4.187097021791759,0.8269230769230769,0.3515413737155219,4.276610871654398,28.03846153846154,0.5392011834319527,0.8269230769230769,3.6153846153846154,23.70525147928994,118.01923076923077,3.076923076923077,647.2884615384615,0.07539598094784196,0.06645369289967144,0.7612179487179488,64.63621794871794,0.06521712413711864
34,0+unknown,1.26.2,2.1.1.2,1.2.0,3.10.13,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 25, 'weightingNorm': None}",{'Original': {}},410391ed0ccfe11ba54359bdcc25de5863fe3a62,3D,"(0.625, 0.625, 2.5)","(512, 512, 133)",-727.6688179360297,-2048.0,3071.0,b23aa579b59683dff66d48c1341b6f9e6b274ef1,"(0.625, 0.625, 2.5)","(512, 512, 133)","(388, 329, 68, 8, 9, 1)",47,1,"(391.70212765957444, 333.1489361702128, 68.0)","(87.41383578723404, 42.518088106383004, -161.5)",-574.0,-286.2,8980563.0,3.7566421822304426,187.0,1.660314082838503,-258.0,95.07650520597556,-423.59574468085106,-416.0,-606.0,348.0,79.76315789473685,437.12218945123146,-0.09385383955902488,8770081.0546875,0.08012675418741512,11642.453598913538,100.76021371454809,9.664271603706586,4426.68394358764,-65.7245861607438,47.83108343423782,18.432362435071415,0.4468015303335689,3.495109034969716,2.9573552699407917,5.876526321658249,0.021499272067475976,5.703911088122307,-0.4425211494249811,0.9797503770742994,0.23428788231180758,0.9312322057512894,0.32894230542256864,0.8251260559870093,0.24649371641977236,0.046844862247339025,4.196345069645725,16.56586146732731,3.5095343680709536,0.08022196301886422,17.842257789469087,84.8209164818921,1.227559127864006,127.15626385809313,0.06532414477745427,0.06388460219555059,3.8929376145987495,37.880186006405516,0.8633015155217623,0.9308510638297873,0.06834924223911884,0.9431102180339985,74.23707963784183,0.06352471655007466,3.1578947368421053,0.08310249307479224,16.249307479224374,72.89473684210526,1.9210526315789473,241.26315789473685,0.07831111176008056,0.07232336212806399,27.42105263157895,0.721606648199446,0.8729897660818714,53.18658625730994,0.07130455456849046,4.003606131466099,0.8085106382978723,0.3912742382271468,4.106948425777466,23.680851063829788,0.5038478949751019,0.8854685377999094,3.765957446808511,18.800362154821187,91.95744680851064,3.297872340425532,541.1914893617021,0.07321406323410083,0.059826432768202875,0.7358156028368795,47.40602836879433,0.057905201805368574
35,0+unknown,1.26.2,2.1.1.2,1.2.0,3.10.13,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 25, 'weightingNorm': None}",{'Original': {}},410391ed0ccfe11ba54359bdcc25de5863fe3a62,3D,"(0.625, 0.625, 2.5)","(512, 512, 133)",-727.6688179360297,-2048.0,3071.0,9fba486c56b6c10a4345ffef06afa90bd3923213,"(0.625, 0.625, 2.5)","(512, 512, 133)","(355, 344, 69, 20, 20, 4)",389,1,"(363.24678663239075, 354.439588688946, 70.33933161953728)","(69.62924764524422, 55.82474593059126, -155.6516709511568)",-577.6,-103.60000000000002,55105117.0,4.77230314657561,272.0,2.292022065019127,14.0,152.6182618407227,-330.1002570694087,-308.0,-802.0,816.0,115.37589561729098,376.37534252071237,-0.3026433520049263,53813590.8203125,0.040529734802175504,32692.218740293807,491.468626148326,21.87736418776279,36087.45493015194,-504.88386805741504,116.75165386415424,66.93216097647,0.26747861039730314,6.233335527653386,3.832656031875792,23.16132597215969,0.005580299230040451,7.695758158772225,-0.3325598900142777,0.9755227183132507,0.16797735928980467,0.95079946998496,0.25632080930130763,0.8583685484013812,0.17394692349644145,0.015530570592817674,5.153461980311388,45.92095371015607,15.024841353363447,0.04013590299568051,52.44418047440331,460.58625031842655,1.1316925916956553,535.2611117802037,0.0084935672280758,0.008046256384589721,4.949492900100528,349.0945351566646,0.9299652554389953,0.9622305714850702,0.04554108982634884,0.9714160510548095,444.63722746408126,0.007948446082344678,9.193277310924369,0.0386272155921192,52.07217004448838,415.3109243697479,4.57563025210084,2533.77731092437,0.021056821815565018,0.010423167355397809,122.42857142857143,0.514405762304922,0.745427043598278,289.7752613910195,0.009146942276763508,5.922053286615517,0.6118251928020566,1.9041910881999855,6.308175387415115,121.83804627249357,0.3132083451735053,1.2875939228527433,15.766066838046273,52.29459229056112,464.6246786632391,5.215938303341902,2939.858611825193,0.02033487694864729,0.007863188763483235,0.5269672950585548,213.2447700656955,0.005917777540905366
36,0+unknown,1.26.2,2.1.1.2,1.2.0,3.10.13,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 25, 'weightingNorm': None}",{'Original': {}},410391ed0ccfe11ba54359bdcc25de5863fe3a62,3D,"(0.625, 0.625, 2.5)","(512, 512, 133)",-727.6688179360297,-2048.0,3071.0,918982a2e7e5c49b074f2a040331fec63410525d,"(0.625, 0.625, 2.5)","(512, 512, 133)","(364, 351, 83, 13, 12, 2)",173,1,"(370.0982658959538, 356.0346820809249, 83.64739884393063)","(73.91142218497112, 56.82167930057807, -122.38150289017341)",-733.6,-93.19999999999999,32435234.0,4.854163800974065,395.0,2.0125534114938772,5.0,203.80039426643054,-362.728323699422,-319.0,-860.0,865.0,160.23741275507487,432.99757705338726,-0.4572884394300422,31675033.203125,0.04133115038925457,55915.06492031141,521.567603536351,21.322002618711473,181850.49411707142,-2504.8916549748737,302.42939813977006,38.86464634740894,0.7680021503118755,4.8867388472671545,3.441251791029062,12.78232118462079,0.010852346490281307,6.791568050591066,-0.5797382608891486,0.9971915029397393,0.19262158450643602,0.9724684924635519,0.2854785110118542,0.8878352230352282,0.18830081656653996,0.036148770131313124,5.112683623205038,85.32351112179474,6.6240748234479945,0.03980802431645015,88.77565468608837,522.2211976399686,1.1391861947119526,631.7679231497475,0.01958785597593304,0.018616736121825104,5.003975737031392,155.06850538722392,0.9314155694869335,0.9608714984437529,0.05261144611693612,0.972312355524536,502.11403416590866,0.018380898447558396,3.900900900900901,0.035143251359467574,80.5178151124097,445.98198198198196,5.2342342342342345,4130.621621621622,0.0447278712813013,0.02246226611851235,60.693693693693696,0.5467900332765198,0.7673309728413534,326.3317435168733,0.01890479562074657,5.601590388927494,0.6416184971098265,2.805129453778102,5.900164192839769,56.84971098265896,0.32861104614253733,1.9592368605700154,7.1502890173410405,89.3513983093321,531.8092485549133,6.028901734104046,4765.520231213873,0.04534602755184869,0.01817592899210781,0.5542990346427589,245.99406118516774,0.01303317446857054
37,0+unknown,1.26.2,2.1.1.2,1.2.0,3.10.13,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 25, 'weightingNorm': None}",{'Original': {}},410391ed0ccfe11ba54359bdcc25de5863fe3a62,3D,"(0.625, 0.625, 2.5)","(512, 512, 133)",-727.6688179360297,-2048.0,3071.0,365fadbf12db7fd3a88ba1dce2132f02b79a8031,"(0.625, 0.625, 2.5)","(512, 512, 133)","(364, 351, 83, 15, 13, 2)",191,1,"(371.0994764397906, 356.9005235602094, 83.57591623036649)","(74.53717877486912, 57.36283022513089, -122.56020942408378)",-616.0,-95.0,30817324.0,4.6656089173862165,359.5,1.729143812735526,5.0,174.8213042405635,-349.62303664921467,-328.0,-746.0,751.0,144.05203127002437,401.68052737629495,-0.08715636611916978,30095042.96875,0.04426961980208876,39110.97831748034,349.4609667975495,18.14317648949181,48858.25745853265,-527.2130364248575,153.5739756258715,73.00512432661722,0.3563807595135086,6.653228374494788,3.909664343685776,26.50194242500665,0.008889790609002178,7.053239750045752,-0.45231106207619154,0.9908067959647762,0.15816064449915826,0.9371980188835832,0.2459845733833179,0.8386715099326365,0.14719386968677017,0.029972583721236182,5.067944670793706,56.644774988122194,7.938687114523398,0.043203105381385276,61.907599286213774,329.8509380288678,1.1364923308795483,399.63800168008464,0.02372202583674403,0.02281294018462033,4.819892624663027,171.2933853805476,0.9313552009792576,0.9613370922271446,0.050851562205219324,0.9723204436468804,317.101502837437,0.022594507628059594,5.016260162601626,0.0407826029479807,52.32454226981295,281.2439024390244,5.08130081300813,2636.991869918699,0.050303411294138685,0.029822083813619567,69.42276422764228,0.5644127172979047,0.779754870703263,209.00818646986932,0.027459299096302108,5.468137047466605,0.643979057591623,2.6699715777645583,5.838258593192215,62.361256544502616,0.3264987253638881,1.8900249444916533,8.455497382198953,62.81428688906555,336.18848167539267,5.9109947643979055,3045.256544502618,0.05001693680958588,0.022192611363529385,0.5627435118899217,157.41672028409968,0.018260169828471222
38,0+unknown,1.26.2,2.1.1.2,1.2.0,3.10.13,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 25, 'weightingNorm': None}",{'Original': {}},410391ed0ccfe11ba54359bdcc25de5863fe3a62,3D,"(0.625, 0.625, 2.5)","(512, 512, 133)",-727.6688179360297,-2048.0,3071.0,db2802c3b341998d0e428770cca14baf8692fd85,"(0.625, 0.625, 2.5)","(512, 512, 133)","(365, 352, 83, 12, 11, 3)",174,1,"(371.44827586206895, 356.61494252873564, 83.84482758620689)","(74.75517841379309, 57.18434208045977, -121.88793103448279)",-673.0,-93.29999999999998,27552720.0,4.664112986504326,339.5,2.045676559541884,5.0,179.1177170035672,-338.13793103448273,-308.5,-770.0,775.0,141.42808343253455,397.9308551962783,-0.42601609206150515,26906953.125,0.045118245474963674,44011.70511296075,382.49409756568036,19.29974403450995,69785.0613692552,-1073.534442040617,157.82888836143078,118.54626042566694,0.14414036255138596,8.243520463214407,4.020301615026465,40.44455496275237,0.009331792266724212,6.991040043234924,-0.44902004918865895,0.9909295487002784,0.160746072047765,0.9116087495749751,0.2394030296058195,0.8181357493507703,0.15126213972501687,0.030928630171831506,5.009843233976131,69.09378719677443,7.3140867736940764,0.043976097938062945,69.16617868112127,389.47241679248043,1.1635643583174335,473.2830441029409,0.04115973126617029,0.03642950285522547,4.823994851900545,153.42294987409437,0.9206679646155815,0.9549071618037135,0.06055426165547373,0.9674439443051962,374.2196396963141,0.03530016833826253,4.5576923076923075,0.04382396449704142,53.630177514792905,354.5192307692308,6.134615384615385,3352.605769230769,0.15423769017688896,0.03303760623307769,54.57692307692308,0.5247781065088757,0.7522006574122861,263.60489536500876,0.021194612264725257,5.400348738997669,0.5977011494252874,3.33542899408284,5.873845798382963,50.367816091954026,0.2894702074250231,2.165675782798256,7.850574712643678,70.54594398203199,394.3390804597701,6.885057471264368,3598.0172413793102,0.1745957971049842,0.03619299157262646,0.5156233058357442,184.28870530012773,0.016465426907574323
39,0+unknown,1.26.2,2.1.1.2,1.2.0,3.10.13,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 255, 'additionalInfo': True, 'binWidth': 25, 'weightingNorm': None}",{'Original': {}},410391ed0ccfe11ba54359bdcc25de5863fe3a62,3D,"(0.625, 0.625, 2.5)","(512, 512, 133)",-727.6688179360297,-2048.0,3071.0,cba4a74efa5c1067a080d5e7dec613c864fb6a91,"(0.625, 0.625, 2.5)","(512, 512, 133)","(367, 354, 83, 10, 8, 3)",74,1,"(371.4864864864865, 357.2027027027027, 83.91891891891892)","(74.77906005405407, 57.5516921891892, -121.70270270270271)",-386.3999999999999,-74.19999999999999,3998824.0,3.680065408732889,137.0,4.690168157318525,5.0,106.65887509130752,-185.83783783783784,-135.0,-619.0,624.0,62.30796670630202,232.4610981694833,-1.5069632233362116,3905101.5625,0.10664718772826881,19502.460189919653,326.8193406021882,18.125618698851333,21307.651535349523,-678.5251297715694,72.45722358309462,84.5063755770217,0.058259202740366674,6.190952040983406,3.0844089992973784,39.44480749907146,0.039608520518969646,4.9692181073640045,-0.4801397271911052,0.9706266931033499,0.2552386994014795,0.9127183727451842,0.3298274965817161,0.8385263645631612,0.22421579177367199,0.0989149166464227,3.68030442150494,39.24089979002909,6.9461132680993245,0.09906165198555286,31.943380350391237,351.8347987779252,1.2297105739330287,458.97613809042116,0.027419064599832985,0.026075415833519685,3.907889518999541,63.6151403931705,0.906903175245122,0.9428274428274428,0.0905004602164393,0.9605496142177609,333.7504566770938,0.02577664673636495,3.2857142857142856,0.0782312925170068,33.265306122448976,284.7142857142857,9.619047619047619,4372.214285714285,0.07213300249191514,0.036292877035177376,26.476190476190474,0.6303854875283447,0.8161802694934183,209.26308905915306,0.03145009716128061,4.240781042383508,0.5675675675675675,6.514739229024943,4.791968865769736,19.972972972972972,0.2699050401753105,3.547114682249817,7.891891891891892,31.220781592403213,358.63513513513516,9.72972972972973,4458.391891891892,0.06353488103726537,0.024882433277530397,0.5195849803885518,143.61503140896,0.018810725675334657
